Run ID,Size (MB),Tissue,Study,Tissue Code
SRR5257998,2772,lymphocyte,SRP099688,LYMPH
SRR5257993,3258,lymphocyte,SRP099688,LYMPH
SRR5257994,3448,lymphocyte,SRP099688,LYMPH
SRR5257996,3608,lymphocyte,SRP099688,LYMPH
SRR5257997,3757,lymphocyte,SRP099688,LYMPH
SRR5258000,4171,lymphocyte,SRP099688,LYMPH
SRR5261742,12,lymphocyte,SRP100031,LYMPH
SRR5261740,16,lymphocyte,SRP100031,LYMPH
SRR5261737,22,lymphocyte,SRP100031,LYMPH
SRR5261733,29,lymphocyte,SRP100031,LYMPH
SRR5261734,32,lymphocyte,SRP100031,LYMPH
SRR5261739,47,lymphocyte,SRP100031,LYMPH
SRR5261741,47,lymphocyte,SRP100031,LYMPH
SRR5261731,48,lymphocyte,SRP100031,LYMPH
SRR5261738,49,lymphocyte,SRP100031,LYMPH
SRR5261735,52,lymphocyte,SRP100031,LYMPH
SRR5261732,72,lymphocyte,SRP100031,LYMPH
SRR5261736,112,lymphocyte,SRP100031,LYMPH
SRR5281791,439,lymphocyte,SRP100639,LYMPH
SRR5281792,441,lymphocyte,SRP100639,LYMPH
SRR5281803,535,lymphocyte,SRP100639,LYMPH
SRR5281804,536,lymphocyte,SRP100639,LYMPH
SRR5281805,538,lymphocyte,SRP100639,LYMPH
SRR5281806,540,lymphocyte,SRP100639,LYMPH
SRR5281801,565,lymphocyte,SRP100639,LYMPH
SRR5281802,567,lymphocyte,SRP100639,LYMPH
SRR5281793,576,lymphocyte,SRP100639,LYMPH
SRR5281794,580,lymphocyte,SRP100639,LYMPH
SRR5281789,581,lymphocyte,SRP100639,LYMPH
SRR5281790,583,lymphocyte,SRP100639,LYMPH
SRR5281795,601,lymphocyte,SRP100639,LYMPH
SRR5281796,605,lymphocyte,SRP100639,LYMPH
SRR5281797,619,lymphocyte,SRP100639,LYMPH
SRR5281798,620,lymphocyte,SRP100639,LYMPH
SRR5281809,645,lymphocyte,SRP100639,LYMPH
SRR5281810,649,lymphocyte,SRP100639,LYMPH
SRR5281807,655,lymphocyte,SRP100639,LYMPH
SRR5281808,657,lymphocyte,SRP100639,LYMPH
SRR5281799,668,lymphocyte,SRP100639,LYMPH
SRR5281800,671,lymphocyte,SRP100639,LYMPH
SRR5281811,852,lymphocyte,SRP100639,LYMPH
SRR5281812,856,lymphocyte,SRP100639,LYMPH
SRR5282120,4595,lymphocyte,SRP100643,LYMPH
SRR5282113,4856,lymphocyte,SRP100643,LYMPH
SRR5282117,5241,lymphocyte,SRP100643,LYMPH
SRR5282108,5536,lymphocyte,SRP100643,LYMPH
SRR5282111,5927,lymphocyte,SRP100643,LYMPH
SRR5282110,6045,lymphocyte,SRP100643,LYMPH
SRR5282126,6088,lymphocyte,SRP100643,LYMPH
SRR5282124,6332,lymphocyte,SRP100643,LYMPH
SRR5282107,6402,lymphocyte,SRP100643,LYMPH
SRR5282099,6578,lymphocyte,SRP100643,LYMPH
SRR5282121,6593,lymphocyte,SRP100643,LYMPH
SRR5282131,6736,lymphocyte,SRP100643,LYMPH
SRR5282109,6743,lymphocyte,SRP100643,LYMPH
SRR5282114,6831,lymphocyte,SRP100643,LYMPH
SRR5282116,6972,lymphocyte,SRP100643,LYMPH
SRR5282129,7027,lymphocyte,SRP100643,LYMPH
SRR5282122,7038,lymphocyte,SRP100643,LYMPH
SRR5282102,7120,lymphocyte,SRP100643,LYMPH
SRR5282104,7184,lymphocyte,SRP100643,LYMPH
SRR5282106,7240,lymphocyte,SRP100643,LYMPH
SRR5282101,7272,lymphocyte,SRP100643,LYMPH
SRR5282103,7274,lymphocyte,SRP100643,LYMPH
SRR5282128,7433,lymphocyte,SRP100643,LYMPH
SRR5282127,7463,lymphocyte,SRP100643,LYMPH
SRR5282115,7559,lymphocyte,SRP100643,LYMPH
SRR5282123,7576,lymphocyte,SRP100643,LYMPH
SRR5282118,7630,lymphocyte,SRP100643,LYMPH
SRR5282132,7837,lymphocyte,SRP100643,LYMPH
SRR5282100,8101,lymphocyte,SRP100643,LYMPH
SRR5282125,8338,lymphocyte,SRP100643,LYMPH
SRR5282105,8428,lymphocyte,SRP100643,LYMPH
SRR5282119,8846,lymphocyte,SRP100643,LYMPH
SRR5282130,8897,lymphocyte,SRP100643,LYMPH
SRR5282112,9409,lymphocyte,SRP100643,LYMPH
SRR5887826,1809,lymphocyte,SRP101669,LYMPH
SRR5887823,2054,lymphocyte,SRP101669,LYMPH
SRR5887825,2311,lymphocyte,SRP101669,LYMPH
SRR5887824,2400,lymphocyte,SRP101669,LYMPH
SRR5887830,3685,lymphocyte,SRP101669,LYMPH
SRR5887827,4965,lymphocyte,SRP101669,LYMPH
SRR5887832,6205,lymphocyte,SRP101669,LYMPH
SRR5887829,7120,lymphocyte,SRP101669,LYMPH
SRR5887831,8287,lymphocyte,SRP101669,LYMPH
SRR5887828,11225,lymphocyte,SRP101669,LYMPH
SRR5331796,15484,lymphocyte,SRP101669,LYMPH
SRR5331794,15951,lymphocyte,SRP101669,LYMPH
SRR5331795,16144,lymphocyte,SRP101669,LYMPH
SRR5331797,16229,lymphocyte,SRP101669,LYMPH
SRR5335753,563,lymphocyte,SRP101719,LYMPH
SRR5335752,566,lymphocyte,SRP101719,LYMPH
SRR5335750,576,lymphocyte,SRP101719,LYMPH
SRR5335751,578,lymphocyte,SRP101719,LYMPH
SRR5335749,587,lymphocyte,SRP101719,LYMPH
SRR5335782,602,lymphocyte,SRP101719,LYMPH
SRR5335783,602,lymphocyte,SRP101719,LYMPH
SRR5335780,615,lymphocyte,SRP101719,LYMPH
SRR5335781,615,lymphocyte,SRP101719,LYMPH
SRR5335779,631,lymphocyte,SRP101719,LYMPH
SRR5335763,648,lymphocyte,SRP101719,LYMPH
SRR5335748,649,lymphocyte,SRP101719,LYMPH
SRR5335762,651,lymphocyte,SRP101719,LYMPH
SRR5335747,652,lymphocyte,SRP101719,LYMPH
SRR5335745,662,lymphocyte,SRP101719,LYMPH
SRR5335760,662,lymphocyte,SRP101719,LYMPH
SRR5335761,664,lymphocyte,SRP101719,LYMPH
SRR5335746,666,lymphocyte,SRP101719,LYMPH
SRR5335773,674,lymphocyte,SRP101719,LYMPH
SRR5335759,675,lymphocyte,SRP101719,LYMPH
SRR5335744,676,lymphocyte,SRP101719,LYMPH
SRR5335772,676,lymphocyte,SRP101719,LYMPH
SRR5335787,682,lymphocyte,SRP101719,LYMPH
SRR5335788,684,lymphocyte,SRP101719,LYMPH
SRR5335770,688,lymphocyte,SRP101719,LYMPH
SRR5335768,691,lymphocyte,SRP101719,LYMPH
SRR5335771,691,lymphocyte,SRP101719,LYMPH
SRR5335767,694,lymphocyte,SRP101719,LYMPH
SRR5335785,701,lymphocyte,SRP101719,LYMPH
SRR5335786,701,lymphocyte,SRP101719,LYMPH
SRR5335769,702,lymphocyte,SRP101719,LYMPH
SRR5335777,704,lymphocyte,SRP101719,LYMPH
SRR5335765,705,lymphocyte,SRP101719,LYMPH
SRR5335778,706,lymphocyte,SRP101719,LYMPH
SRR5335766,707,lymphocyte,SRP101719,LYMPH
SRR5335764,718,lymphocyte,SRP101719,LYMPH
SRR5335784,720,lymphocyte,SRP101719,LYMPH
SRR5335776,722,lymphocyte,SRP101719,LYMPH
SRR5335775,723,lymphocyte,SRP101719,LYMPH
SRR5335774,742,lymphocyte,SRP101719,LYMPH
SRR5335758,809,lymphocyte,SRP101719,LYMPH
SRR5335757,814,lymphocyte,SRP101719,LYMPH
SRR5335755,827,lymphocyte,SRP101719,LYMPH
SRR5335756,831,lymphocyte,SRP101719,LYMPH
SRR5335754,842,lymphocyte,SRP101719,LYMPH
SRR5335798,856,lymphocyte,SRP101719,LYMPH
SRR5335797,861,lymphocyte,SRP101719,LYMPH
SRR5335795,877,lymphocyte,SRP101719,LYMPH
SRR5335796,880,lymphocyte,SRP101719,LYMPH
SRR5335794,892,lymphocyte,SRP101719,LYMPH
SRR5335793,911,lymphocyte,SRP101719,LYMPH
SRR5335792,917,lymphocyte,SRP101719,LYMPH
SRR5335803,930,lymphocyte,SRP101719,LYMPH
SRR5335790,933,lymphocyte,SRP101719,LYMPH
SRR5335802,934,lymphocyte,SRP101719,LYMPH
SRR5335791,938,lymphocyte,SRP101719,LYMPH
SRR5335800,947,lymphocyte,SRP101719,LYMPH
SRR5335789,951,lymphocyte,SRP101719,LYMPH
SRR5335801,952,lymphocyte,SRP101719,LYMPH
SRR5335799,965,lymphocyte,SRP101719,LYMPH
SRR5349542,4889,lymphocyte,SRP101998,LYMPH
SRR5349538,5606,lymphocyte,SRP101998,LYMPH
SRR5349541,6523,lymphocyte,SRP101998,LYMPH
SRR5349539,7018,lymphocyte,SRP101998,LYMPH
SRR5349537,7032,lymphocyte,SRP101998,LYMPH
SRR5457673,7168,lymphocyte,SRP101998,LYMPH
SRR5349540,7177,lymphocyte,SRP101998,LYMPH
SRR5349548,7614,lymphocyte,SRP101998,LYMPH
SRR5349545,7640,lymphocyte,SRP101998,LYMPH
SRR5349544,7739,lymphocyte,SRP101998,LYMPH
SRR5349547,8028,lymphocyte,SRP101998,LYMPH
SRR5457674,9099,lymphocyte,SRP101998,LYMPH
SRR5408218,4510,lymphocyte,SRP102918,LYMPH
SRR5408217,4948,lymphocyte,SRP102918,LYMPH
SRR5408219,5011,lymphocyte,SRP102918,LYMPH
SRR5408216,5421,lymphocyte,SRP102918,LYMPH
SRR5416927,2595,lymphocyte,SRP103065,LYMPH
SRR5416922,2733,lymphocyte,SRP103065,LYMPH
SRR5416923,3091,lymphocyte,SRP103065,LYMPH
SRR5416926,3226,lymphocyte,SRP103065,LYMPH
SRR5416925,3280,lymphocyte,SRP103065,LYMPH
SRR5416924,3392,lymphocyte,SRP103065,LYMPH
SRR5429559,4349,lymphocyte,SRP103305,LYMPH
SRR5429556,4949,lymphocyte,SRP103305,LYMPH
SRR5429560,5168,lymphocyte,SRP103305,LYMPH
SRR5429557,5332,lymphocyte,SRP103305,LYMPH
SRR5429563,5407,lymphocyte,SRP103305,LYMPH
SRR5429562,5906,lymphocyte,SRP103305,LYMPH
SRR5429564,11393,lymphocyte,SRP103305,LYMPH
SRR5429561,12332,lymphocyte,SRP103305,LYMPH
SRR5429558,13433,lymphocyte,SRP103305,LYMPH
SRR5453160,110,lymphocyte,SRP104124,LYMPH
SRR5453161,110,lymphocyte,SRP104124,LYMPH
SRR5453162,110,lymphocyte,SRP104124,LYMPH
SRR5453133,126,lymphocyte,SRP104124,LYMPH
SRR5453134,126,lymphocyte,SRP104124,LYMPH
SRR5453135,126,lymphocyte,SRP104124,LYMPH
SRR5453166,133,lymphocyte,SRP104124,LYMPH
SRR5453167,133,lymphocyte,SRP104124,LYMPH
SRR5453168,133,lymphocyte,SRP104124,LYMPH
SRR5453127,134,lymphocyte,SRP104124,LYMPH
SRR5453128,135,lymphocyte,SRP104124,LYMPH
SRR5453129,135,lymphocyte,SRP104124,LYMPH
SRR5453154,135,lymphocyte,SRP104124,LYMPH
SRR5453155,136,lymphocyte,SRP104124,LYMPH
SRR5453156,136,lymphocyte,SRP104124,LYMPH
SRR5453124,137,lymphocyte,SRP104124,LYMPH
SRR5453125,138,lymphocyte,SRP104124,LYMPH
SRR5453126,138,lymphocyte,SRP104124,LYMPH
SRR5453157,140,lymphocyte,SRP104124,LYMPH
SRR5453158,140,lymphocyte,SRP104124,LYMPH
SRR5453159,140,lymphocyte,SRP104124,LYMPH
SRR5453112,146,lymphocyte,SRP104124,LYMPH
SRR5453113,147,lymphocyte,SRP104124,LYMPH
SRR5453114,147,lymphocyte,SRP104124,LYMPH
SRR5453136,157,lymphocyte,SRP104124,LYMPH
SRR5453137,158,lymphocyte,SRP104124,LYMPH
SRR5453138,158,lymphocyte,SRP104124,LYMPH
SRR5453109,165,lymphocyte,SRP104124,LYMPH
SRR5453100,166,lymphocyte,SRP104124,LYMPH
SRR5453110,166,lymphocyte,SRP104124,LYMPH
SRR5453111,166,lymphocyte,SRP104124,LYMPH
SRR5453101,167,lymphocyte,SRP104124,LYMPH
SRR5453142,167,lymphocyte,SRP104124,LYMPH
SRR5453143,167,lymphocyte,SRP104124,LYMPH
SRR5453102,168,lymphocyte,SRP104124,LYMPH
SRR5453144,168,lymphocyte,SRP104124,LYMPH
SRR5453082,174,lymphocyte,SRP104124,LYMPH
SRR5453083,175,lymphocyte,SRP104124,LYMPH
SRR5453084,175,lymphocyte,SRP104124,LYMPH
SRR5453163,175,lymphocyte,SRP104124,LYMPH
SRR5453165,175,lymphocyte,SRP104124,LYMPH
SRR5453103,176,lymphocyte,SRP104124,LYMPH
SRR5453164,176,lymphocyte,SRP104124,LYMPH
SRR5453097,177,lymphocyte,SRP104124,LYMPH
SRR5453099,177,lymphocyte,SRP104124,LYMPH
SRR5453104,177,lymphocyte,SRP104124,LYMPH
SRR5453105,177,lymphocyte,SRP104124,LYMPH
SRR5453098,178,lymphocyte,SRP104124,LYMPH
SRR5453121,183,lymphocyte,SRP104124,LYMPH
SRR5453122,184,lymphocyte,SRP104124,LYMPH
SRR5453123,184,lymphocyte,SRP104124,LYMPH
SRR5453094,187,lymphocyte,SRP104124,LYMPH
SRR5453095,188,lymphocyte,SRP104124,LYMPH
SRR5453096,188,lymphocyte,SRP104124,LYMPH
SRR5453088,189,lymphocyte,SRP104124,LYMPH
SRR5453151,189,lymphocyte,SRP104124,LYMPH
SRR5453089,190,lymphocyte,SRP104124,LYMPH
SRR5453090,190,lymphocyte,SRP104124,LYMPH
SRR5453115,190,lymphocyte,SRP104124,LYMPH
SRR5453153,190,lymphocyte,SRP104124,LYMPH
SRR5453116,191,lymphocyte,SRP104124,LYMPH
SRR5453117,191,lymphocyte,SRP104124,LYMPH
SRR5453152,191,lymphocyte,SRP104124,LYMPH
SRR5453169,191,lymphocyte,SRP104124,LYMPH
SRR5453170,192,lymphocyte,SRP104124,LYMPH
SRR5453171,192,lymphocyte,SRP104124,LYMPH
SRR5453091,196,lymphocyte,SRP104124,LYMPH
SRR5453130,196,lymphocyte,SRP104124,LYMPH
SRR5453092,197,lymphocyte,SRP104124,LYMPH
SRR5453093,197,lymphocyte,SRP104124,LYMPH
SRR5453131,198,lymphocyte,SRP104124,LYMPH
SRR5453132,198,lymphocyte,SRP104124,LYMPH
SRR5453139,198,lymphocyte,SRP104124,LYMPH
SRR5453140,200,lymphocyte,SRP104124,LYMPH
SRR5453141,200,lymphocyte,SRP104124,LYMPH
SRR5453085,202,lymphocyte,SRP104124,LYMPH
SRR5453087,202,lymphocyte,SRP104124,LYMPH
SRR5453086,203,lymphocyte,SRP104124,LYMPH
SRR5453106,221,lymphocyte,SRP104124,LYMPH
SRR5453107,221,lymphocyte,SRP104124,LYMPH
SRR5453108,222,lymphocyte,SRP104124,LYMPH
SRR5453118,223,lymphocyte,SRP104124,LYMPH
SRR5453148,223,lymphocyte,SRP104124,LYMPH
SRR5453149,223,lymphocyte,SRP104124,LYMPH
SRR5453150,223,lymphocyte,SRP104124,LYMPH
SRR5453120,224,lymphocyte,SRP104124,LYMPH
SRR5453119,225,lymphocyte,SRP104124,LYMPH
SRR5453145,226,lymphocyte,SRP104124,LYMPH
SRR5453147,226,lymphocyte,SRP104124,LYMPH
SRR5453146,227,lymphocyte,SRP104124,LYMPH
SRR5453395,21,lymphocyte,SRP104125,LYMPH
SRR5453455,21,lymphocyte,SRP104125,LYMPH
SRR5453456,21,lymphocyte,SRP104125,LYMPH
SRR5453457,21,lymphocyte,SRP104125,LYMPH
SRR5453458,21,lymphocyte,SRP104125,LYMPH
SRR5453390,22,lymphocyte,SRP104125,LYMPH
SRR5453391,22,lymphocyte,SRP104125,LYMPH
SRR5453392,22,lymphocyte,SRP104125,LYMPH
SRR5453393,22,lymphocyte,SRP104125,LYMPH
SRR5453394,22,lymphocyte,SRP104125,LYMPH
SRR5453402,22,lymphocyte,SRP104125,LYMPH
SRR5453452,22,lymphocyte,SRP104125,LYMPH
SRR5453453,22,lymphocyte,SRP104125,LYMPH
SRR5453454,22,lymphocyte,SRP104125,LYMPH
SRR5453388,23,lymphocyte,SRP104125,LYMPH
SRR5453389,23,lymphocyte,SRP104125,LYMPH
SRR5453397,23,lymphocyte,SRP104125,LYMPH
SRR5453398,23,lymphocyte,SRP104125,LYMPH
SRR5453399,23,lymphocyte,SRP104125,LYMPH
SRR5453400,23,lymphocyte,SRP104125,LYMPH
SRR5453401,23,lymphocyte,SRP104125,LYMPH
SRR5453423,23,lymphocyte,SRP104125,LYMPH
SRR5453430,23,lymphocyte,SRP104125,LYMPH
SRR5453451,23,lymphocyte,SRP104125,LYMPH
SRR5453465,23,lymphocyte,SRP104125,LYMPH
SRR5453332,24,lymphocyte,SRP104125,LYMPH
SRR5453346,24,lymphocyte,SRP104125,LYMPH
SRR5453367,24,lymphocyte,SRP104125,LYMPH
SRR5453374,24,lymphocyte,SRP104125,LYMPH
SRR5453382,24,lymphocyte,SRP104125,LYMPH
SRR5453383,24,lymphocyte,SRP104125,LYMPH
SRR5453384,24,lymphocyte,SRP104125,LYMPH
SRR5453385,24,lymphocyte,SRP104125,LYMPH
SRR5453386,24,lymphocyte,SRP104125,LYMPH
SRR5453387,24,lymphocyte,SRP104125,LYMPH
SRR5453396,24,lymphocyte,SRP104125,LYMPH
SRR5453417,24,lymphocyte,SRP104125,LYMPH
SRR5453418,24,lymphocyte,SRP104125,LYMPH
SRR5453419,24,lymphocyte,SRP104125,LYMPH
SRR5453420,24,lymphocyte,SRP104125,LYMPH
SRR5453421,24,lymphocyte,SRP104125,LYMPH
SRR5453422,24,lymphocyte,SRP104125,LYMPH
SRR5453424,24,lymphocyte,SRP104125,LYMPH
SRR5453425,24,lymphocyte,SRP104125,LYMPH
SRR5453426,24,lymphocyte,SRP104125,LYMPH
SRR5453427,24,lymphocyte,SRP104125,LYMPH
SRR5453428,24,lymphocyte,SRP104125,LYMPH
SRR5453429,24,lymphocyte,SRP104125,LYMPH
SRR5453437,24,lymphocyte,SRP104125,LYMPH
SRR5453445,24,lymphocyte,SRP104125,LYMPH
SRR5453446,24,lymphocyte,SRP104125,LYMPH
SRR5453447,24,lymphocyte,SRP104125,LYMPH
SRR5453448,24,lymphocyte,SRP104125,LYMPH
SRR5453449,24,lymphocyte,SRP104125,LYMPH
SRR5453450,24,lymphocyte,SRP104125,LYMPH
SRR5453462,24,lymphocyte,SRP104125,LYMPH
SRR5453463,24,lymphocyte,SRP104125,LYMPH
SRR5453464,24,lymphocyte,SRP104125,LYMPH
SRR5453472,24,lymphocyte,SRP104125,LYMPH
SRR5453479,24,lymphocyte,SRP104125,LYMPH
SRR5453326,25,lymphocyte,SRP104125,LYMPH
SRR5453327,25,lymphocyte,SRP104125,LYMPH
SRR5453328,25,lymphocyte,SRP104125,LYMPH
SRR5453329,25,lymphocyte,SRP104125,LYMPH
SRR5453330,25,lymphocyte,SRP104125,LYMPH
SRR5453331,25,lymphocyte,SRP104125,LYMPH
SRR5453339,25,lymphocyte,SRP104125,LYMPH
SRR5453341,25,lymphocyte,SRP104125,LYMPH
SRR5453343,25,lymphocyte,SRP104125,LYMPH
SRR5453344,25,lymphocyte,SRP104125,LYMPH
SRR5453345,25,lymphocyte,SRP104125,LYMPH
SRR5453360,25,lymphocyte,SRP104125,LYMPH
SRR5453364,25,lymphocyte,SRP104125,LYMPH
SRR5453365,25,lymphocyte,SRP104125,LYMPH
SRR5453366,25,lymphocyte,SRP104125,LYMPH
SRR5453369,25,lymphocyte,SRP104125,LYMPH
SRR5453371,25,lymphocyte,SRP104125,LYMPH
SRR5453372,25,lymphocyte,SRP104125,LYMPH
SRR5453373,25,lymphocyte,SRP104125,LYMPH
SRR5453381,25,lymphocyte,SRP104125,LYMPH
SRR5453409,25,lymphocyte,SRP104125,LYMPH
SRR5453431,25,lymphocyte,SRP104125,LYMPH
SRR5453432,25,lymphocyte,SRP104125,LYMPH
SRR5453433,25,lymphocyte,SRP104125,LYMPH
SRR5453434,25,lymphocyte,SRP104125,LYMPH
SRR5453435,25,lymphocyte,SRP104125,LYMPH
SRR5453436,25,lymphocyte,SRP104125,LYMPH
SRR5453444,25,lymphocyte,SRP104125,LYMPH
SRR5453459,25,lymphocyte,SRP104125,LYMPH
SRR5453460,25,lymphocyte,SRP104125,LYMPH
SRR5453461,25,lymphocyte,SRP104125,LYMPH
SRR5453469,25,lymphocyte,SRP104125,LYMPH
SRR5453470,25,lymphocyte,SRP104125,LYMPH
SRR5453471,25,lymphocyte,SRP104125,LYMPH
SRR5453473,25,lymphocyte,SRP104125,LYMPH
SRR5453474,25,lymphocyte,SRP104125,LYMPH
SRR5453475,25,lymphocyte,SRP104125,LYMPH
SRR5453476,25,lymphocyte,SRP104125,LYMPH
SRR5453477,25,lymphocyte,SRP104125,LYMPH
SRR5453478,25,lymphocyte,SRP104125,LYMPH
SRR5453334,26,lymphocyte,SRP104125,LYMPH
SRR5453335,26,lymphocyte,SRP104125,LYMPH
SRR5453336,26,lymphocyte,SRP104125,LYMPH
SRR5453337,26,lymphocyte,SRP104125,LYMPH
SRR5453338,26,lymphocyte,SRP104125,LYMPH
SRR5453340,26,lymphocyte,SRP104125,LYMPH
SRR5453342,26,lymphocyte,SRP104125,LYMPH
SRR5453353,26,lymphocyte,SRP104125,LYMPH
SRR5453354,26,lymphocyte,SRP104125,LYMPH
SRR5453355,26,lymphocyte,SRP104125,LYMPH
SRR5453356,26,lymphocyte,SRP104125,LYMPH
SRR5453357,26,lymphocyte,SRP104125,LYMPH
SRR5453358,26,lymphocyte,SRP104125,LYMPH
SRR5453359,26,lymphocyte,SRP104125,LYMPH
SRR5453361,26,lymphocyte,SRP104125,LYMPH
SRR5453362,26,lymphocyte,SRP104125,LYMPH
SRR5453363,26,lymphocyte,SRP104125,LYMPH
SRR5453368,26,lymphocyte,SRP104125,LYMPH
SRR5453370,26,lymphocyte,SRP104125,LYMPH
SRR5453375,26,lymphocyte,SRP104125,LYMPH
SRR5453376,26,lymphocyte,SRP104125,LYMPH
SRR5453377,26,lymphocyte,SRP104125,LYMPH
SRR5453378,26,lymphocyte,SRP104125,LYMPH
SRR5453379,26,lymphocyte,SRP104125,LYMPH
SRR5453380,26,lymphocyte,SRP104125,LYMPH
SRR5453403,26,lymphocyte,SRP104125,LYMPH
SRR5453404,26,lymphocyte,SRP104125,LYMPH
SRR5453405,26,lymphocyte,SRP104125,LYMPH
SRR5453406,26,lymphocyte,SRP104125,LYMPH
SRR5453407,26,lymphocyte,SRP104125,LYMPH
SRR5453408,26,lymphocyte,SRP104125,LYMPH
SRR5453441,26,lymphocyte,SRP104125,LYMPH
SRR5453442,26,lymphocyte,SRP104125,LYMPH
SRR5453443,26,lymphocyte,SRP104125,LYMPH
SRR5453466,26,lymphocyte,SRP104125,LYMPH
SRR5453467,26,lymphocyte,SRP104125,LYMPH
SRR5453468,26,lymphocyte,SRP104125,LYMPH
SRR5453333,27,lymphocyte,SRP104125,LYMPH
SRR5453347,27,lymphocyte,SRP104125,LYMPH
SRR5453348,27,lymphocyte,SRP104125,LYMPH
SRR5453349,27,lymphocyte,SRP104125,LYMPH
SRR5453350,27,lymphocyte,SRP104125,LYMPH
SRR5453351,27,lymphocyte,SRP104125,LYMPH
SRR5453352,27,lymphocyte,SRP104125,LYMPH
SRR5453416,27,lymphocyte,SRP104125,LYMPH
SRR5453438,27,lymphocyte,SRP104125,LYMPH
SRR5453439,27,lymphocyte,SRP104125,LYMPH
SRR5453440,27,lymphocyte,SRP104125,LYMPH
SRR5453411,28,lymphocyte,SRP104125,LYMPH
SRR5453412,28,lymphocyte,SRP104125,LYMPH
SRR5453413,28,lymphocyte,SRP104125,LYMPH
SRR5453414,28,lymphocyte,SRP104125,LYMPH
SRR5453415,28,lymphocyte,SRP104125,LYMPH
SRR5453410,29,lymphocyte,SRP104125,LYMPH
SRR5453206,34,lymphocyte,SRP104125,LYMPH
SRR5453220,34,lymphocyte,SRP104125,LYMPH
SRR5453234,34,lymphocyte,SRP104125,LYMPH
SRR5453217,35,lymphocyte,SRP104125,LYMPH
SRR5453218,35,lymphocyte,SRP104125,LYMPH
SRR5453219,35,lymphocyte,SRP104125,LYMPH
SRR5453228,35,lymphocyte,SRP104125,LYMPH
SRR5453229,35,lymphocyte,SRP104125,LYMPH
SRR5453230,35,lymphocyte,SRP104125,LYMPH
SRR5453231,35,lymphocyte,SRP104125,LYMPH
SRR5453232,35,lymphocyte,SRP104125,LYMPH
SRR5453233,35,lymphocyte,SRP104125,LYMPH
SRR5453311,35,lymphocyte,SRP104125,LYMPH
SRR5453200,36,lymphocyte,SRP104125,LYMPH
SRR5453201,36,lymphocyte,SRP104125,LYMPH
SRR5453202,36,lymphocyte,SRP104125,LYMPH
SRR5453203,36,lymphocyte,SRP104125,LYMPH
SRR5453204,36,lymphocyte,SRP104125,LYMPH
SRR5453205,36,lymphocyte,SRP104125,LYMPH
SRR5453214,36,lymphocyte,SRP104125,LYMPH
SRR5453215,36,lymphocyte,SRP104125,LYMPH
SRR5453216,36,lymphocyte,SRP104125,LYMPH
SRR5453241,37,lymphocyte,SRP104125,LYMPH
SRR5453262,37,lymphocyte,SRP104125,LYMPH
SRR5453305,37,lymphocyte,SRP104125,LYMPH
SRR5453306,37,lymphocyte,SRP104125,LYMPH
SRR5453307,37,lymphocyte,SRP104125,LYMPH
SRR5453308,37,lymphocyte,SRP104125,LYMPH
SRR5453309,37,lymphocyte,SRP104125,LYMPH
SRR5453310,37,lymphocyte,SRP104125,LYMPH
SRR5453213,38,lymphocyte,SRP104125,LYMPH
SRR5453239,38,lymphocyte,SRP104125,LYMPH
SRR5453257,38,lymphocyte,SRP104125,LYMPH
SRR5453259,38,lymphocyte,SRP104125,LYMPH
SRR5453260,38,lymphocyte,SRP104125,LYMPH
SRR5453261,38,lymphocyte,SRP104125,LYMPH
SRR5453297,38,lymphocyte,SRP104125,LYMPH
SRR5453304,38,lymphocyte,SRP104125,LYMPH
SRR5453185,39,lymphocyte,SRP104125,LYMPH
SRR5453210,39,lymphocyte,SRP104125,LYMPH
SRR5453211,39,lymphocyte,SRP104125,LYMPH
SRR5453212,39,lymphocyte,SRP104125,LYMPH
SRR5453227,39,lymphocyte,SRP104125,LYMPH
SRR5453235,39,lymphocyte,SRP104125,LYMPH
SRR5453236,39,lymphocyte,SRP104125,LYMPH
SRR5453237,39,lymphocyte,SRP104125,LYMPH
SRR5453238,39,lymphocyte,SRP104125,LYMPH
SRR5453240,39,lymphocyte,SRP104125,LYMPH
SRR5453256,39,lymphocyte,SRP104125,LYMPH
SRR5453258,39,lymphocyte,SRP104125,LYMPH
SRR5453294,39,lymphocyte,SRP104125,LYMPH
SRR5453295,39,lymphocyte,SRP104125,LYMPH
SRR5453296,39,lymphocyte,SRP104125,LYMPH
SRR5453301,39,lymphocyte,SRP104125,LYMPH
SRR5453302,39,lymphocyte,SRP104125,LYMPH
SRR5453303,39,lymphocyte,SRP104125,LYMPH
SRR5453318,39,lymphocyte,SRP104125,LYMPH
SRR5453325,39,lymphocyte,SRP104125,LYMPH
SRR5453178,40,lymphocyte,SRP104125,LYMPH
SRR5453182,40,lymphocyte,SRP104125,LYMPH
SRR5453183,40,lymphocyte,SRP104125,LYMPH
SRR5453184,40,lymphocyte,SRP104125,LYMPH
SRR5453207,40,lymphocyte,SRP104125,LYMPH
SRR5453208,40,lymphocyte,SRP104125,LYMPH
SRR5453209,40,lymphocyte,SRP104125,LYMPH
SRR5453248,40,lymphocyte,SRP104125,LYMPH
SRR5453291,40,lymphocyte,SRP104125,LYMPH
SRR5453292,40,lymphocyte,SRP104125,LYMPH
SRR5453293,40,lymphocyte,SRP104125,LYMPH
SRR5453298,40,lymphocyte,SRP104125,LYMPH
SRR5453299,40,lymphocyte,SRP104125,LYMPH
